time,open,high,low,close,volume,num_trades,qav,taker_buy_bav,taker_buy_qav
2020-08-03 07:59:59.999000,384.52000000,387.20000000,382.33000000,384.65000000,71718.92913000,34645,27618103.93204180,38146.30338000,14690130.05213650
2020-08-03 09:59:59.999000,384.64000000,386.21000000,380.22000000,380.54000000,70283.33588000,32593,26949626.87398580,33562.41944000,12872480.64265100
2020-08-03 11:59:59.999000,380.55000000,392.66000000,380.33000000,390.93000000,133309.40136000,53533,51635032.53909160,72511.23359000,28091366.43310830
2020-08-03 13:59:59.999000,390.97000000,395.00000000,386.55000000,393.22000000,117461.15208000,53290,45923467.28284210,55835.84286000,21834793.69552080
2020-08-03 15:59:59.999000,393.20000000,398.00000000,388.34000000,393.67000000,159624.42455000,67789,62945312.25648000,80684.14221000,31823028.45005890
2020-08-03 17:59:59.999000,393.66000000,397.96000000,389.01000000,394.97000000,143759.40867000,59037,56623738.00529690,73921.54104000,29116698.78126000
2020-08-03 19:59:59.999000,394.99000000,396.00000000,390.71000000,393.57000000,64190.15517000,28948,25247918.35630610,32151.67657000,12649238.28588660
2020-08-03 21:59:59.999000,393.57000000,394.55000000,380.70000000,384.24000000,93704.95292000,39186,36509036.95353480,40816.64880000,15915614.43218470
2020-08-03 23:59:59.999000,384.23000000,390.39000000,379.91000000,385.94000000,104385.77906000,50429,40199547.52515930,52126.79465000,20083051.88531190
2020-08-04 01:59:59.999000,385.91000000,402.98000000,385.77000000,397.82000000,182747.62170000,77152,72584946.47520640,98052.84097000,38958921.49328360
2020-08-04 03:59:59.999000,397.82000000,399.63000000,386.92000000,391.08000000,119516.67526000,51560,47038694.08582760,54614.30203000,21491952.59085820
2020-08-04 05:59:59.999000,391.07000000,394.77000000,388.52000000,392.95000000,74069.83238000,33394,29045626.70843420,36264.89630000,14220146.77335860
2020-08-04 07:59:59.999000,392.94000000,395.60000000,388.92000000,394.73000000,63344.57576000,27165,24877649.71926240,31708.06735000,12456291.10528600
2020-08-04 09:59:59.999000,394.71000000,397.21000000,390.50000000,392.01000000,91882.80873000,36101,36147773.67300370,45916.00986000,18071998.16451720
2020-08-04 11:59:59.999000,392.00000000,394.45000000,381.58000000,385.80000000,156213.95906000,61635,60841012.01608850,74574.14718000,29068961.76972980
2020-08-04 13:59:59.999000,385.80000000,388.91000000,380.77000000,383.97000000,153622.94515000,60088,59187107.57248280,72134.00010000,27794009.72590050
2020-08-04 15:59:59.999000,383.97000000,391.67000000,383.97000000,390.30000000,97958.10638000,40192,38067110.49965380,46989.70685000,18258175.19519010
2020-08-04 17:59:59.999000,390.31000000,392.55000000,385.18000000,389.76000000,77801.86739000,36506,30225985.78797330,38456.93780000,14941834.55315960
2020-08-04 19:59:59.999000,389.75000000,390.43000000,385.32000000,386.61000000,46263.61472000,25992,17930648.40600610,22113.29023000,8573008.69687250
2020-08-04 21:59:59.999000,386.61000000,392.55000000,386.61000000,391.41000000,47603.85057000,25132,18539746.94363200,25324.65771000,9865004.83723080
2020-08-04 23:59:59.999000,391.42000000,393.95000000,387.75000000,389.61000000,69766.56669000,28418,27308120.31729770,34481.24174000,13499079.31676590
2020-08-05 01:59:59.999000,389.59000000,392.00000000,384.11000000,388.40000000,73471.26745000,32979,28484537.59474790,33729.45666000,13080607.31073610
2020-08-05 03:59:59.999000,388.45000000,389.60000000,386.07000000,389.39000000,47704.51434000,22637,18510666.13102640,23217.56256000,9009169.07798260
2020-08-05 05:59:59.999000,389.39000000,391.48000000,387.08000000,391.40000000,68312.43158000,24343,26572211.15549450,33243.33059000,12932352.74224710
2020-08-05 07:59:59.999000,391.39000000,394.00000000,389.34000000,390.04000000,81998.53033000,29997,32140900.51305200,42190.80117000,16541433.40388000
2020-08-05 09:59:59.999000,390.05000000,393.80000000,388.70000000,393.17000000,86615.53174000,30816,33892668.28815980,44546.38800000,17431718.58095040
2020-08-05 11:59:59.999000,393.20000000,397.75000000,391.05000000,397.35000000,105892.52722000,39604,41796456.68955810,54044.67777000,21336918.34158810
2020-08-05 13:59:59.999000,397.34000000,401.43000000,395.15000000,398.98000000,142515.73634000,55938,56764707.79390420,73975.06120000,29478146.35786740
2020-08-05 15:59:59.999000,398.96000000,399.37000000,390.22000000,395.30000000,117744.29125000,50764,46539443.28866280,54991.89943000,21737113.48827700
2020-08-05 17:59:59.999000,395.30000000,402.00000000,393.60000000,397.26000000,108018.72536000,46568,42937035.18250560,55387.61837000,22026086.05364580
2020-08-05 19:59:59.999000,397.27000000,400.48000000,396.30000000,398.56000000,64658.75127000,26528,25768131.70953100,34412.14139000,13716350.48658830
2020-08-05 21:59:59.999000,398.56000000,407.00000000,397.50000000,405.30000000,98407.86860000,44476,39633655.03209860,57681.36270000,23237440.20002370
2020-08-05 23:59:59.999000,405.30000000,405.50000000,391.00000000,400.72000000,128778.89172000,55072,51294683.77065210,61666.23464000,24574309.69273870
2020-08-06 01:59:59.999000,400.72000000,403.66000000,396.32000000,397.61000000,80865.89792000,39225,32314044.88360710,38249.53489000,15285154.47086760
2020-08-06 03:59:59.999000,397.61000000,397.76000000,394.58000000,395.23000000,62459.12417000,28603,24745266.73561270,28995.48217000,11488998.86223440
2020-08-06 05:59:59.999000,395.27000000,395.82000000,392.30000000,394.53000000,73872.40869000,33295,29115140.96111220,35400.74488000,13951616.31719310
2020-08-06 07:59:59.999000,394.50000000,397.11000000,394.10000000,394.90000000,42097.03243000,20413,16668108.76788430,20543.58294000,8134789.84651050
2020-08-06 09:59:59.999000,394.91000000,397.90000000,394.40000000,396.41000000,57569.14747000,27789,22835362.10390380,29158.48605000,11566418.60896910
2020-08-06 11:59:59.999000,396.41000000,396.54000000,393.11000000,394.50000000,59647.03552000,29780,23553497.52683960,27700.19102000,10938701.35718290
2020-08-06 13:59:59.999000,394.51000000,399.57000000,394.34000000,399.19000000,85649.79131000,37098,34032367.01602350,46837.53404000,18608650.73581940
